MACID,PARTNUM,REVISION,WORKNO,LINEID,OPERTOR,BARCODE,TRESULT,TESTDATE,TESTTIME,FL01,FL02,FL03,FL04,FL05,FL06,FL07,FL08,FL09,FL10,SDATE,STIME,ITSDATE,ITSTIME,FPATH
LTK65L,FHAPCE7,,test,Z24-109,F6670335,G5Y7261QHT1J25X93ZY1,FAIL,20170713,170427,PixelOpenShortTest_OOS,20170713,170258,763427,OS_PIXEL_OPEN_PX03,,,,,,20170713,170427,20170713,170408,FHAPCE7/20170713D/LTK65L/OQC_FLEX_POR_AutoAlign_tester763427_4.0.0_D_0.csv
LTK71L,FHAPCE7,,test,Z24-109,F6670335,G5Y7261QHT1J25X93ZY1,FAIL,20170713,170339,PixelOpenShortTest_OOS,20170713,170451,764126,OS_PIXEL_OPEN_PX03,,,,,,20170713,170339,20170713,170600,FHAPCE7/20170713D/LTK71L/OQC_FLEX_POR_AutoAlign_tester764126_4.0.0_D_0.csv
YM05L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170721,84659,PixelOpenShortTest_OOS,20170721,92457,762966,OS_PIXEL_OPEN_PX03,0,0,L4,9,,20170721,84659,20170721,92457,FHAPCE7/20170721D/YM05L/OQC_FLEX_POR_AutoAlign_tester762966_4.0.0_D_0.csv
YM05R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170721,84608,PixelOpenShortTest_OOS,20170721,92453,762943,OS_PIXEL_OPEN_PX03,0,0,L4,9,,20170721,84608,20170721,92454,FHAPCE7/20170721D/YM05R/OQC_FLEX_POR_AutoAlign_tester762943_4.0.0_D_0.csv
YM69R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,175543,PixelOpenShortTest_OOS,20170726,175629,763827,OS_PIXEL_OPEN_PX03,172,97.67,L39,4,,20170726,175543,20170726,175630,FHAPCE7/20170726D/YM69R/OQC_FLEX_POR_AutoAlign_tester763827_4.0.0_D_0.csv
YM102L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,180053,PixelOpenShortTest_OOS,20170726,175952,764239,OS_PIXEL_OPEN_PX03,45,100,L62,4,,20170726,180053,20170726,175953,FHAPCE7/20170726D/YM102L/OQC_FLEX_POR_AutoAlign_tester764239_4.0.0_D_0.csv
YM98R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,180148,PixelOpenShortTest_OOS,20170726,180230,763789,OS_PIXEL_OPEN_PX03,61,95.08,L62,5,,20170726,180148,20170726,180230,FHAPCE7/20170726D/YM98R/OQC_FLEX_POR_AutoAlign_tester763789_4.0.0_D_0.csv
YM95L,FHAPCE7,,test,Z24-09,F1111112,G5Y7261QHT1J25X93ZY1,FAIL,20170726,181409,PixelOpenShortTest_OOS,20170726,181316,764593,OS_PIXEL_OPEN_PX03,13,84.62,L60,0,,20170726,181409,20170726,181317,FHAPCE7/20170726D/YM95L/OQC_FLEX_POR_AutoAlign_tester764593_4.0.0_D_0.csv
YM53R,FHAPCE6,,test,Z24-108,F6672331,G5Y7261QHT1J25X93ZY1,PASS,20170705,204127,OK,20170705,204143,763878,NA,,,,,,20170705,204127,20170705,204145,FHAPCE6/20170705D/YM53R/OQC_FLEX_POR_AutoAlign_tester763878_4.0.0_D_0.csv
LTK65R,FHAPCE7,,test,Z24-109,F6670335,G5Y7261QHT1J25X93ZY1,FAIL,20170713,165515,PixelOpenShortTest_OOS,20170713,165340,763509,OS_PIXEL_OPEN_PX03,,,,,,20170713,165515,20170713,165449,FHAPCE7/20170712N/LTK65R/OQC_FLEX_POR_AutoAlign_tester763509_4.0.0_N_0.csv
YM102R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,212802,PixelOpenShortTest_OOS,20170723,212652,763746,OS_PIXEL_OPEN_PX03,0,0,L62,2,,20170723,212802,20170723,212653,FHAPCE7/20170723D/YM102R/OQC_FLEX_POR_AutoAlign_tester763746_4.0.0_D_0.csv
YM64L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,212837,PixelOpenShortTest_OOS,20170723,212816,763495,OS_PIXEL_OPEN_PX03,0,0,L39,1,,20170723,212837,20170723,212817,FHAPCE7/20170723D/YM64L/OQC_FLEX_POR_AutoAlign_tester763495_4.0.0_D_0.csv
YM98R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,212642,PixelOpenShortTest_OOS,20170723,212529,763789,OS_PIXEL_OPEN_PX03,0,0,L62,2,,20170723,212642,20170723,212530,FHAPCE7/20170723D/YM98R/OQC_FLEX_POR_AutoAlign_tester763789_4.0.0_D_0.csv
YM69R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,212943,PixelOpenShortTest_OOS,20170723,213017,763827,OS_PIXEL_OPEN_PX03,0,0,L39,1,,20170723,212943,20170723,213018,FHAPCE7/20170723N/YM69R/OQC_FLEX_POR_AutoAlign_tester763827_4.0.0_N_0.csv
YM98L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,212600,PixelOpenShortTest_OOS,20170723,212459,763824,OS_PIXEL_OPEN_PX03,0,0,L62,2,,20170723,212600,20170723,212500,FHAPCE7/20170723D/YM98L/OQC_FLEX_POR_AutoAlign_tester763824_4.0.0_D_0.csv
YM69L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,212901,PixelOpenShortTest_OOS,20170723,212935,763964,OS_PIXEL_OPEN_PX03,0,0,L39,1,,20170723,212901,20170723,212936,FHAPCE7/20170723N/YM69L/OQC_FLEX_POR_AutoAlign_tester763964_4.0.0_N_0.csv
YM102L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,212719,PixelOpenShortTest_OOS,20170723,212611,764239,OS_PIXEL_OPEN_PX03,0,0,L62,2,,20170723,212719,20170723,212612,FHAPCE7/20170723D/YM102L/OQC_FLEX_POR_AutoAlign_tester764239_4.0.0_D_0.csv
YM64R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,212919,PixelOpenShortTest_OOS,20170723,212857,763888,OS_PIXEL_OPEN_PX03,0,0,L39,1,,20170723,212919,20170723,212857,FHAPCE7/20170723N/YM64R/OQC_FLEX_POR_AutoAlign_tester763888_4.0.0_N_0.csv
YM73R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,173600,PixelOpenShortTest_OOS,20170726,173703,763787,OS_PIXEL_OPEN_PX03,25,96,L37,6,,20170726,173600,20170726,173704,FHAPCE7/20170726D/YM73R/OQC_FLEX_POR_AutoAlign_tester763787_4.0.0_D_0.csv
tester,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,174142,PixelOpenShortTest_OOS,20170726,174215,763248,OS_PIXEL_OPEN_PX03,97,90.72,L38,0,,20170726,174142,20170726,174216,FHAPCE7/20170726D/tester/OQC_FLEX_POR_AutoAlign_tester763248_4.0.0_D_0.csv
YM64R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,174847,PixelOpenShortTest_OOS,20170726,174933,763888,OS_PIXEL_OPEN_PX03,177,97.74,L39,4,,20170726,174847,20170726,174934,FHAPCE7/20170726D/YM64R/OQC_FLEX_POR_AutoAlign_tester763888_4.0.0_D_0.csv
YM69L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,174748,PixelOpenShortTest_OOS,20170726,174831,763964,OS_PIXEL_OPEN_PX03,173,97.69,L39,4,,20170726,174748,20170726,174832,FHAPCE7/20170726D/YM69L/OQC_FLEX_POR_AutoAlign_tester763964_4.0.0_D_0.csv
tester,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,174228,PixelOpenShortTest_OOS,20170726,174307,763499,OS_PIXEL_OPEN_PX03,94,94.68,L38,0,,20170726,174228,20170726,174308,FHAPCE7/20170726D/tester/OQC_FLEX_POR_AutoAlign_tester763499_4.0.0_D_0.csv
YM73L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,173821,PixelOpenShortTest_OOS,20170726,173925,763767,OS_PIXEL_OPEN_PX03,23,73.91,L37,6,,20170726,173821,20170726,173926,FHAPCE7/20170726D/YM73L/OQC_FLEX_POR_AutoAlign_tester763767_4.0.0_D_0.csv
tester,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,174335,PixelOpenShortTest_OOS,20170726,174345,763675,OS_PIXEL_OPEN_PX03,96,96.88,L38,0,,20170726,174335,20170726,174346,FHAPCE7/20170726D/tester/OQC_FLEX_POR_AutoAlign_tester763675_4.0.0_D_0.csv
YM67R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,173538,PixelOpenShortTest_OOS,20170726,173625,763659,OS_PIXEL_OPEN_PX03,24,100,L37,6,,20170726,173538,20170726,173626,FHAPCE7/20170726D/YM67R/OQC_FLEX_POR_AutoAlign_tester763659_4.0.0_D_0.csv
YM67L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,173453,PixelOpenShortTest_OOS,20170726,173533,763941,OS_PIXEL_OPEN_PX03,23,100,L37,6,,20170726,173453,20170726,173534,FHAPCE7/20170726D/YM67L/OQC_FLEX_POR_AutoAlign_tester763941_4.0.0_D_0.csv
LTK71R,FHAPCE7,,test,Z24-109,F6670335,G5Y7261QHT1J25X93ZY1,FAIL,20170713,160956,PixelOpenShortTest_OOS,20170713,161111,762798,OS_PIXEL_OPEN_PX03,,,,,,20170713,160956,20170713,161221,FHAPCE7/20170712N/LTK71R/OQC_FLEX_POR_AutoAlign_tester762798_4.0.0_N_0.csv
YM75R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,80437,PixelOpenShortTest_OOS,20170723,80351,763859,OS_PIXEL_OPEN_PX03,0,0,L59,0,,20170723,80437,20170723,80353,FHAPCE7/20170722N/YM75R/OQC_FLEX_POR_AutoAlign_tester763859_4.0.0_N_0.csv
YM75L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,80607,PixelOpenShortTest_OOS,20170723,80523,764138,OS_PIXEL_OPEN_PX03,0,0,L59,0,,20170723,80607,20170723,80524,FHAPCE7/20170722N/YM75L/OQC_FLEX_POR_AutoAlign_tester764138_4.0.0_N_0.csv
YM103L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,80513,PixelOpenShortTest_OOS,20170723,80441,764660,OS_PIXEL_OPEN_PX03,0,0,L59,0,,20170723,80513,20170723,80442,FHAPCE7/20170722N/YM103L/OQC_FLEX_POR_AutoAlign_tester764660_4.0.0_N_0.csv
YM103R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,80644,PixelOpenShortTest_OOS,20170723,80612,764501,OS_PIXEL_OPEN_PX03,0,0,L59,0,,20170723,80644,20170723,80613,FHAPCE7/20170723D/YM103R/OQC_FLEX_POR_AutoAlign_tester764501_4.0.0_D_0.csv
YM05R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,172740,PixelOpenShortTest_OOS,20170726,172818,762943,OS_PIXEL_OPEN_PX03,79,97.47,L4,12,,20170726,172740,20170726,172819,FHAPCE7/20170726D/YM05R/OQC_FLEX_POR_AutoAlign_tester762943_4.0.0_D_0.csv
YM03R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,172546,PixelOpenShortTest_OOS,20170726,172657,762960,OS_PIXEL_OPEN_PX03,77,100,L4,12,,20170726,172546,20170726,172657,FHAPCE7/20170726D/YM03R/OQC_FLEX_POR_AutoAlign_tester762960_4.0.0_D_0.csv
YM03L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,172626,PixelOpenShortTest_OOS,20170726,172738,762945,OS_PIXEL_OPEN_PX03,82,98.78,L4,12,,20170726,172626,20170726,172738,FHAPCE7/20170726D/YM03L/OQC_FLEX_POR_AutoAlign_tester762945_4.0.0_D_0.csv
YM05L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,172821,PixelOpenShortTest_OOS,20170726,172911,762966,OS_PIXEL_OPEN_PX03,65,95.38,L4,12,,20170726,172821,20170726,172912,FHAPCE7/20170726D/YM05L/OQC_FLEX_POR_AutoAlign_tester762966_4.0.0_D_0.csv
YM03R,FHAPCE7,,test,Z24-109,F6674259,G5Y7261QHT1J25X93ZY1,FAIL,20170717,211459,PixelOpenShortTest_OOS,20170717,212304,762960,OS_PIXEL_OPEN_PX03,0,0,L4,,,20170717,211459,20170717,212305,FHAPCE7/20170717N/YM03R/OQC_FLEX_POR_AutoAlign_tester762960_4.0.0_N_0.csv
YM05R,FHAPCE7,,test,Z24-109,F6674259,G5Y7261QHT1J25X93ZY1,FAIL,20170717,210704,PixelOpenShortTest_OOS,20170717,212308,762943,OS_PIXEL_OPEN_PX03,0,0,L4,,,20170717,210704,20170717,212308,FHAPCE7/20170717N/YM05R/OQC_FLEX_POR_AutoAlign_tester762943_4.0.0_N_0.csv
YM05L,FHAPCE7,,test,Z24-109,F6674259,G5Y7261QHT1J25X93ZY1,FAIL,20170717,210829,PixelOpenShortTest_OOS,20170717,212308,762966,OS_PIXEL_OPEN_PX03,0,0,L4,,,20170717,210829,20170717,212308,FHAPCE7/20170717N/YM05L/OQC_FLEX_POR_AutoAlign_tester762966_4.0.0_N_0.csv
YM03L,FHAPCE7,,test,Z24-109,F6674259,G5Y7261QHT1J25X93ZY1,FAIL,20170717,211353,PixelOpenShortTest_OOS,20170717,212306,762945,OS_PIXEL_OPEN_PX03,0,0,L4,,,20170717,211353,20170717,212306,FHAPCE7/20170717N/YM03L/OQC_FLEX_POR_AutoAlign_tester762945_4.0.0_N_0.csv
YM73L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,204450,PixelOpenShortTest_OOS,20170723,204551,763767,OS_PIXEL_OPEN_PX03,0,0,L37,1,,20170723,204450,20170723,204552,FHAPCE7/20170723D/YM73L/OQC_FLEX_POR_AutoAlign_tester763767_4.0.0_D_0.csv
YM75R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,205158,PixelOpenShortTest_OOS,20170723,205226,763859,OS_PIXEL_OPEN_PX03,0,0,L59,0,,20170723,205158,20170723,205227,FHAPCE7/20170723D/YM75R/OQC_FLEX_POR_AutoAlign_tester763859_4.0.0_D_0.csv
YM103R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,205417,PixelOpenShortTest_OOS,20170723,205343,764501,OS_PIXEL_OPEN_PX03,0,0,L59,0,,20170723,205417,20170723,205344,FHAPCE7/20170723D/YM103R/OQC_FLEX_POR_AutoAlign_tester764501_4.0.0_D_0.csv
YM103L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,205334,PixelOpenShortTest_OOS,20170723,205303,764660,OS_PIXEL_OPEN_PX03,0,0,L59,0,,20170723,205334,20170723,205303,FHAPCE7/20170723D/YM103L/OQC_FLEX_POR_AutoAlign_tester764660_4.0.0_D_0.csv
tester,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,202447,PixelOpenShortTest_OOS,20170723,202418,763248,OS_PIXEL_OPEN_PX03,0,0,L38,0,,20170723,202447,20170723,202419,FHAPCE7/20170723D/tester/OQC_FLEX_POR_AutoAlign_tester763248_4.0.0_D_0.csv
tester,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,202702,PixelOpenShortTest_OOS,20170723,202640,763499,OS_PIXEL_OPEN_PX03,0,0,L38,0,,20170723,202702,20170723,202641,FHAPCE7/20170723D/tester/OQC_FLEX_POR_AutoAlign_tester763499_4.0.0_D_0.csv
tester,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,202547,PixelOpenShortTest_OOS,20170723,202557,763675,OS_PIXEL_OPEN_PX03,0,0,L38,0,,20170723,202547,20170723,202558,FHAPCE7/20170723D/tester/OQC_FLEX_POR_AutoAlign_tester763675_4.0.0_D_0.csv
YM58L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,202459,PixelOpenShortTest_OOS,20170723,202507,764244,OS_PIXEL_OPEN_PX03,0,0,L38,0,,20170723,202459,20170723,202507,FHAPCE7/20170723D/YM58L/OQC_FLEX_POR_AutoAlign_tester764244_4.0.0_D_0.csv
YM75L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,205116,PixelOpenShortTest_OOS,20170723,205156,764138,OS_PIXEL_OPEN_PX03,0,0,L59,0,,20170723,205116,20170723,205157,FHAPCE7/20170723N/YM75L/OQC_FLEX_POR_AutoAlign_tester764138_4.0.0_N_0.csv
YM67L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170723,204348,PixelOpenShortTest_OOS,20170723,204437,763941,OS_PIXEL_OPEN_PX03,0,0,L37,1,,20170723,204348,20170723,204438,FHAPCE7/20170723D/YM67L/OQC_FLEX_POR_AutoAlign_tester763941_4.0.0_D_0.csv
YM75L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,171211,PixelOpenShortTest_OOS,20170726,171243,764138,OS_PIXEL_OPEN_PX03,75,89.33,L59,5,,20170726,171211,20170726,171244,FHAPCE7/20170726D/YM75L/OQC_FLEX_POR_AutoAlign_tester764138_4.0.0_D_0.csv
YM75R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,171254,PixelOpenShortTest_OOS,20170726,171325,763859,OS_PIXEL_OPEN_PX03,86,96.51,L59,5,,20170726,171254,20170726,171325,FHAPCE7/20170726D/YM75R/OQC_FLEX_POR_AutoAlign_tester763859_4.0.0_D_0.csv
YM103R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,171126,PixelOpenShortTest_OOS,20170726,171152,764501,OS_PIXEL_OPEN_PX03,83,85.54,L59,5,,20170726,171126,20170726,171154,FHAPCE7/20170726D/YM103R/OQC_FLEX_POR_AutoAlign_tester764501_4.0.0_D_0.csv
YM103L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170726,171040,PixelOpenShortTest_OOS,20170726,171112,764660,OS_PIXEL_OPEN_PX03,89,100,L59,5,,20170726,171040,20170726,171113,FHAPCE7/20170726D/YM103L/OQC_FLEX_POR_AutoAlign_tester764660_4.0.0_D_0.csv
YM73R,FHAPCE7,,test,Z24-109,F6674715,G5Y7261QHT1J25X93ZY1,FAIL,20170717,203939,PixelOpenShortTest_OOS,20170717,204026,763787,OS_PIXEL_OPEN_PX03,99,72.73,L37,,,20170717,203939,20170717,204029,FHAPCE7/20170717D/YM73R/OQC_FLEX_POR_AutoAlign_tester763787_4.0.0_D_0.csv
YM73L,FHAPCE7,,test,Z24-109,F6674715,G5Y7261QHT1J25X93ZY1,FAIL,20170717,204040,PixelOpenShortTest_OOS,20170717,204127,763767,OS_PIXEL_OPEN_PX03,72,84.72,L37,,,20170717,204040,20170717,204130,FHAPCE7/20170717N/YM73L/OQC_FLEX_POR_AutoAlign_tester763767_4.0.0_N_0.csv
YM58L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170717,204721,PixelOpenShortTest_OOS,20170717,204732,764244,OS_PIXEL_OPEN_PX03,61,88.52,L38,,,20170717,204721,20170717,204733,FHAPCE7/20170717D/YM58L/OQC_FLEX_POR_AutoAlign_tester764244_4.0.0_D_0.csv
YM103L,FHAPCE7,,test,Z24-109,F1111111,G5Y7261QHT1J25X93ZY1,FAIL,20170717,205935,PixelOpenShortTest_OOS,20170717,205848,764660,OS_PIXEL_OPEN_PX03,2,0,L59,,,20170717,205935,20170717,205849,FHAPCE7/20170717N/YM103L/OQC_FLEX_POR_AutoAlign_tester764660_4.0.0_N_0.csv
YM103R,FHAPCE7,,test,Z24-109,F1111111,G5Y7261QHT1J25X93ZY1,FAIL,20170717,210027,PixelOpenShortTest_OOS,20170717,205941,764501,OS_PIXEL_OPEN_PX03,2,100,L59,,,20170717,210027,20170717,205942,FHAPCE7/20170717N/YM103R/OQC_FLEX_POR_AutoAlign_tester764501_4.0.0_N_0.csv
YM69L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170717,82856,PixelOpenShortTest_OOS,20170717,202850,763964,OS_PIXEL_OPEN_PX03,307,97.39,L39,,,20170717,82856,20170717,202854,FHAPCE7/20170717D/YM69L/OQC_FLEX_POR_AutoAlign_tester763964_4.0.0_D_0.csv
YM64L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170717,203155,PixelOpenShortTest_OOS,20170717,203125,763495,OS_PIXEL_OPEN_PX03,288,95.49,L39,,,20170717,203155,20170717,203129,FHAPCE7/20170717D/YM64L/OQC_FLEX_POR_AutoAlign_tester763495_4.0.0_D_0.csv
YM98R,FHAPCE7,,test,Z24-09,G1111111,G5Y7261QHT1J25X93ZY1,FAIL,20170717,202630,PixelOpenShortTest_OOS,20170717,202508,763789,OS_PIXEL_OPEN_PX03,0,0,L62,,,20170717,202630,20170717,202510,FHAPCE7/20170717D/YM98R/OQC_FLEX_POR_AutoAlign_tester763789_4.0.0_D_0.csv
YM75R,FHAPCE7,,test,Z24-109,F1111111,G5Y7261QHT1J25X93ZY1,FAIL,20170717,210114,PixelOpenShortTest_OOS,20170717,210021,763859,OS_PIXEL_OPEN_PX03,2,0,L59,,,20170717,210114,20170717,210023,FHAPCE7/20170716N/YM75R/OQC_FLEX_POR_AutoAlign_tester763859_4.0.0_N_0.csv
tester,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170717,204614,PixelOpenShortTest_OOS,20170717,204619,763248,OS_PIXEL_OPEN_PX03,61,96.72,L38,,,20170717,204614,20170717,204620,FHAPCE7/20170717D/tester/OQC_FLEX_POR_AutoAlign_tester763248_4.0.0_D_0.csv
YM102R,FHAPCE7,,test,Z24-09,G1111111,G5Y7261QHT1J25X93ZY1,FAIL,20170717,202422,PixelOpenShortTest_OOS,20170717,202306,763746,OS_PIXEL_OPEN_PX03,0,0,L62,,,20170717,202422,20170717,202308,FHAPCE7/20170716N/YM102R/OQC_FLEX_POR_AutoAlign_tester763746_4.0.0_N_0.csv
YM98L,FHAPCE7,,test,Z24-09,G1111111,G5Y7261QHT1J25X93ZY1,FAIL,20170717,202336,PixelOpenShortTest_OOS,20170717,202213,763824,OS_PIXEL_OPEN_PX03,0,0,L62,,,20170717,202336,20170717,202215,FHAPCE7/20170716N/YM98L/OQC_FLEX_POR_AutoAlign_tester763824_4.0.0_N_0.csv
YM64R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170717,203052,PixelOpenShortTest_OOS,20170717,203025,763888,OS_PIXEL_OPEN_PX03,174,93.68,L39,,,20170717,203052,20170717,203028,FHAPCE7/20170717D/YM64R/OQC_FLEX_POR_AutoAlign_tester763888_4.0.0_D_0.csv
YM69R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170717,82945,PixelOpenShortTest_OOS,20170717,202941,763827,OS_PIXEL_OPEN_PX03,321,96.26,L39,,,20170717,82945,20170717,202945,FHAPCE7/20170717D/YM69R/OQC_FLEX_POR_AutoAlign_tester763827_4.0.0_D_0.csv
YM67L,FHAPCE7,,test,Z24-109,F6674715,G5Y7261QHT1J25X93ZY1,FAIL,20170717,203805,PixelOpenShortTest_OOS,20170717,203850,763941,OS_PIXEL_OPEN_PX03,88,87.5,L37,,,20170717,203805,20170717,203854,FHAPCE7/20170717D/YM67L/OQC_FLEX_POR_AutoAlign_tester763941_4.0.0_D_0.csv
YM67R,FHAPCE7,,test,Z24-109,F6674715,G5Y7261QHT1J25X93ZY1,FAIL,20170717,203855,PixelOpenShortTest_OOS,20170717,203944,763659,OS_PIXEL_OPEN_PX03,92,81.52,L37,,,20170717,203855,20170717,203947,FHAPCE7/20170717N/YM67R/OQC_FLEX_POR_AutoAlign_tester763659_4.0.0_N_0.csv
YM102L,FHAPCE7,,test,Z24-09,G1111111,G5Y7261QHT1J25X93ZY1,FAIL,20170717,202525,PixelOpenShortTest_OOS,20170717,202357,764239,OS_PIXEL_OPEN_PX03,0,0,L62,,,20170717,202525,20170717,202359,FHAPCE7/20170717D/YM102L/OQC_FLEX_POR_AutoAlign_tester764239_4.0.0_D_0.csv
YM03R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170713,150206,PixelOpenShortTest_OOS,20170713,150111,762960,OS_PIXEL_OPEN_PX03,,,,,,20170713,150206,20170713,150114,FHAPCE7/20170713D/YM03R/OQC_FLEX_POR_AutoAlign_tester762960_4.0.0_D_0.csv
YM03L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170713,145958,PixelOpenShortTest_OOS,20170713,145909,762945,OS_PIXEL_OPEN_PX03,,,,,,20170713,145958,20170713,145912,FHAPCE7/20170713D/YM03L/OQC_FLEX_POR_AutoAlign_tester762945_4.0.0_D_0.csv
YM03L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170713,150054,PixelOpenShortTest_OOS,20170713,150000,762945,OS_PIXEL_OPEN_PX03,,,,,,20170713,150054,20170713,150002,FHAPCE7/20170713D/YM03L/OQC_FLEX_POR_AutoAlign_tester762945_4.0.0_D_0.csv
YM64R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170712,212940,PixelOpenShortTest_OOS,20170712,212915,763888,OS_PIXEL_OPEN_PX03,,,,,,20170712,212940,20170712,212916,FHAPCE7/20170712N/YM64R/OQC_FLEX_POR_AutoAlign_tester763888_4.0.0_N_0.csv
YM69R,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170712,212808,PixelOpenShortTest_OOS,20170712,212756,763827,OS_PIXEL_OPEN_PX03,,,,,,20170712,212808,20170712,212757,FHAPCE7/20170712N/YM69R/OQC_FLEX_POR_AutoAlign_tester763827_4.0.0_N_0.csv
YM64L,FHAPCE7,,test,Z24-109,F6662560,G5Y7261QHT1J25X93ZY1,FAIL,20170712,213024,PixelOpenShortTest_OOS,20170712,212956,763495,OS_PIXEL_OPEN_PX03,,,,,,20170712,213024,20170712,212957,FHAPCE7/20170712N/YM64L/OQC_FLEX_POR_AutoAlign_tester763495_4.0.0_N_0.csv
